48	49	32	45	59
13	77	28	18	84
13	55	60	58	23
48	62	20	83	86
72	23	71	32	72
26	59	59	97	30
81	73	84	79	71
94	91	93	35	46
57	53	92	48	10
78	54	41	97	50
94	59	15	25	36
38	23	92	36	28
78	53	21	45	52
94	83	84	79	12
58	48	21	61	23
21	42	31	82	70
18	90	37	25	13
25	52	82	84	52
20	64	12	54	53
23	52	10	32	21
34	15	57	49	60
57	45	13	69	32
95	67	42	97	95
66	53	13	24	100
32	16	90	26	99
76	27	35	11	79
81	46	92	39	64
68	93	76	67	59
51	15	42	18	84
28	83	50	70	21
76	99	17	99	42
30	76	100	37	15
35	64	33	37	83
36	37	72	74	34
43	87	65	50	62
77	14	34	37	41
34	86	86	17	28
82	54	73	81	89
56	73	36	92	96
82	93	69	35	13
95	10	64	96	44
50	48	73	88	30
93	70	38	65	71
97	34	78	47	47
30	27	59	82	58
72	61	83	22	43
98	42	46	96	98
40	48	90	46	39
89	83	49	49	51
26	18	37	95	56
43	31	73	95	26
47	67	74	92	42
90	36	81	99	64
57	87	58	55	20
31	94	43	14	21
41	85	55	41	62
16	88	11	21	24
64	98	10	79	75
86	36	87	69	30
27	57	37	94	97
46	56	18	13	13
17	71	79	31	18
27	27	100	22	95
87	30	68	41	32
74	93	96	21	93
26	80	50	33	50
19	59	23	87	86
67	15	56	93	13
67	32	42	83	97
68	77	33	91	47
75	25	30	16	73
45	91	69	87	74
89	31	60	21	55
46	46	84	59	63
69	64	24	24	97
43	94	11	25	11
68	88	62	50	56
93	89	27	15	49
35	36	20	40	67
98	35	39	22	91
51	68	58	54	43
75	32	19	47	37
63	82	57	90	73
82	12	39	44	42
15	73	22	96	12
72	88	71	40	62
51	31	84	93	80
24	62	28	98	85
18	77	65	37	54
36	55	76	49	100
13	30	20	67	22
26	18	96	87	34
60	73	51	13	35
53	38	94	94	59
92	37	16	57	46
71	19	20	96	63
49	93	23	29	70
16	79	77	10	92
19	30	68	35	34
10	93	77	12	56
34	35	94	55	44
17	96	62	23	98
62	38	39	57	86
98	26	82	53	73
47	49	52	74	23
87	16	44	34	32
17	97	47	87	77
23	45	39	29	96
65	15	93	43	83
62	19	61	34	19
44	63	72	78	99
31	82	45	33	12
17	47	19	79	81
97	42	56	35	94
37	44	16	86	17
38	48	68	70	37
50	54	11	73	19
18	40	76	95	32
42	96	97	20	67
52	37	94	25	86
10	57	43	11	33
94	34	27	42	89
92	40	76	62	73
62	94	98	18	30
73	94	51	70	95
58	92	34	27	24
70	21	100	85	52
61	58	62	64	67
69	79	88	33	61
75	65	28	66	52
24	58	95	22	91
40	10	18	79	29
32	86	20	15	37
18	90	40	83	89
37	60	63	61	24
16	32	30	31	51
86	54	54	48	66
12	73	48	77	31
29	61	15	30	42
84	20	72	84	10
33	91	53	37	50
94	74	22	65	28
20	69	40	22	42
62	99	24	80	37
43	81	27	47	79
72	41	28	40	70
82	19	26	95	18
48	56	34	22	85
65	66	52	100	23
61	46	63	79	82
29	13	44	69	23
74	97	26	49	96
57	58	49	82	12
23	27	22	47	47
82	38	18	57	32
31	64	17	63	21
42	25	11	78	23
65	14	96	28	30
16	78	31	45	35
78	19	63	84	58
48	15	45	35	60
88	52	80	56	20
57	46	44	32	97
51	21	50	72	85
26	69	35	64	99
78	96	77	83	11
97	48	27	31	32
61	53	44	80	80
96	77	33	81	73
70	50	86	99	26
76	25	13	83	88
49	85	47	16	62
45	47	80	82	21
53	82	36	46	18
28	38	35	24	84
78	73	63	48	74
24	50	86	85	69
58	39	66	16	38
95	14	98	52	95
34	62	61	58	28
28	89	63	38	80
84	76	58	68	88
71	47	71	90	13
24	24	56	32	84
91	83	41	82	10
60	96	71	91	75
69	69	83	11	83
82	40	51	61	78
16	10	46	82	20
47	26	57	72	15
27	62	37	11	37
63	99	34	98	59
47	40	48	54	31
93	90	83	55	46
90	68	76	94	96
27	72	52	10	70
80	74	66	63	46
49	89	10	26	81
35	63	39	71	55
34	18	27	39	79
69	14	36	84	93
23	69	57	60	32
51	14	99	66	23
93	30	63	50	66
41	50	65	31	33
29	81	24	32	35
73	22	42	46	54
96	54	22	100	28
89	77	17	66	90
33	43	68	80	30
91	47	77	74	67
55	31	98	34	19
89	24	63	32	52
58	62	25	99	71
33	19	79	68	50
36	67	78	62	79
44	92	15	79	100
54	65	57	92	95
18	97	13	10	88
90	37	53	72	98
30	90	67	64	24
54	40	62	53	96
31	91	59	15	81
72	85	50	46	69
76	79	75	38	39
92	57	47	86	52
42	43	29	36	85
61	53	62	15	69
60	62	20	88	77
32	38	40	93	89
81	26	80	54	18
13	91	91	60	53
10	48	70	44	35
35	84	66	48	76
19	47	18	68	77
51	64	74	58	54
24	54	17	98	52
65	15	12	60	57
62	89	11	91	31
21	12	78	19	92
57	78	100	74	53
38	100	90	46	92
61	58	82	92	38
68	60	20	98	96
58	52	83	30	37
54	33	60	21	96
18	25	25	55	76
50	40	49	100	19
32	26	91	19	74
17	33	24	21	12
55	57	96	71	76
88	68	92	80	73
92	94	65	64	37
76	92	100	55	29
25	18	25	38	51
33	10	61	54	30
23	26	71	84	75
62	70	96	57	19
31	19	19	32	55
96	95	50	59	81
82	88	53	12	19
77	20	74	89	97
38	26	24	42	59
47	18	58	80	10
99	75	82	49	96
71	64	27	84	58
65	52	14	29	64
94	23	49	60	91
19	70	95	81	52
23	71	15	17	42
45	17	11	79	45
62	65	73	88	47
65	80	48	13	72
44	36	72	31	65
64	84	35	41	21
67	86	95	86	21
43	33	76	36	29
88	47	51	98	31
52	23	70	84	46
99	78	93	42	14
63	10	55	11	30
17	48	36	38	55
77	43	16	32	89
19	98	26	12	78
82	39	37	69	65
98	50	82	74	39
65	88	64	56	14
76	99	92	46	41
55	30	96	32	27
19	51	98	65	30
53	40	17	77	14
76	16	45	30	73
66	36	54	32	48
66	86	25	17	99
73	88	35	28	51
57	34	83	66	95
63	55	82	51	12
86	11	19	61	75
81	91	51	93	96
96	21	65	63	29
97	58	84	22	17
39	69	47	30	99
97	84	90	63	11
37	81	20	21	50
86	12	53	49	60
63	77	56	70	77
93	25	44	81	45
46	92	59	70	11
80	24	92	36	21
19	38	34	89	50
59	18	70	64	51
32	27	34	14	83
24	72	44	12	98
62	76	48	19	11
48	18	31	27	51
16	17	19	62	18
19	33	52	18	21
40	48	12	55	29
59	79	61	85	30
58	22	84	97	57
86	78	85	26	15
51	69	50	66	33
51	97	96	77	69
72	48	91	44	21
43	96	80	47	34
11	45	42	23	12
85	26	43	90	58
50	53	59	77	36
58	23	67	29	11
54	33	27	49	45
27	50	34	89	39
23	38	76	66	94
99	45	18	50	13
16	20	38	43	92
55	37	41	17	49
59	62	69	92	66
73	87	36	39	92
83	52	65	56	36
36	59	60	35	64
68	96	44	97	37
83	26	96	19	28
40	91	51	18	27
58	40	70	10	96
24	20	55	92	71
41	25	69	78	71
69	10	69	62	34
70	93	77	87	82
87	25	26	59	12
47	71	40	36	75
63	88	35	46	45
76	87	11	43	97
84	49	51	31	29
91	90	41	73	52
24	44	22	21	90
64	99	27	49	31
96	16	57	96	44
16	59	27	26	80
27	76	28	46	66
11	55	15	95	91
32	73	67	84	46
25	24	88	20	75
56	70	79	27	36
78	72	69	34	28
80	16	45	100	46
31	85	76	56	55
92	23	10	21	40
34	17	42	69	50
82	21	51	43	13
61	93	70	94	96
65	28	21	19	70
47	81	77	36	19
36	47	97	80	42
13	24	84	16	49
100	35	48	59	26
27	61	21	29	20
30	98	50	55	21
97	58	58	75	49
79	56	54	11	53
36	48	10	71	42
47	35	68	85	97
72	61	36	98	35
85	47	36	97	95
25	59	56	27	76
57	54	71	81	77
97	68	93	67	57
24	88	93	58	12
43	15	44	32	24
63	53	24	60	53
28	16	79	31	48
71	47	91	75	95
74	99	57	16	80
65	43	15	25	50
31	79	23	41	50
79	98	30	23	89
71	36	70	32	53
30	49	84	25	38
53	69	79	21	18
93	76	72	14	43
54	20	53	25	64
98	62	51	18	68
76	30	57	77	45
14	21	47	85	64
37	87	33	56	52
97	87	95	84	46
13	31	99	95	89
15	77	47	79	89
97	61	18	22	65
49	46	24	84	53
10	78	27	12	47
70	95	55	55	31
97	72	49	65	93
45	23	19	36	17
30	63	38	90	72
97	77	96	78	37
52	77	93	95	24
75	58	15	72	58
52	27	51	44	36
22	50	45	45	27
42	77	26	50	23
87	19	40	47	13
16	44	81	40	34
39	27	81	12	91
11	63	27	21	87
54	93	51	84	70
16	93	58	70	66
12	46	16	10	98
51	33	61	74	53
62	47	46	88	46
74	69	59	11	16
83	75	37	99	29
60	59	38	45	94
27	16	10	81	81
11	37	33	23	84
25	13	43	39	48
82	22	62	17	50
97	54	19	74	74
27	24	48	38	48
98	19	49	79	46
69	76	69	72	59
94	62	36	24	13
95	44	47	42	25
56	17	66	66	41
69	66	31	55	35
77	86	20	82	60
27	41	66	22	79
75	34	44	88	76
44	39	12	82	22
48	97	20	28	37
66	83	97	18	57
77	33	94	39	45
71	32	16	10	40
15	92	23	24	86
92	48	41	71	85
32	13	72	84	51
71	91	19	84	97
62	99	34	20	27
78	77	53	35	17
52	71	43	19	20
66	69	54	16	84
63	88	13	95	37
72	30	11	29	55
59	57	38	98	66
50	15	66	22	64
31	64	63	33	25
53	57	65	45	26
47	15	24	27	63
99	33	48	70	24
15	51	71	83	55
99	82	89	54	97
82	75	47	87	99
14	57	47	36	78
12	13	25	31	95
92	56	76	69	69
77	26	82	92	30
69	75	61	76	96
97	67	76	20	18
28	81	42	96	88
16	33	49	34	78
98	40	75	30	49
100	43	70	15	44
74	46	18	14	51
32	35	74	36	52
73	42	87	48	89
14	71	78	50	66
87	89	12	48	38
85	44	95	58	70
24	82	58	57	77
48	50	44	86	40
56	70	42	64	93
61	73	55	88	55
21	24	28	30	55
87	11	38	27	19
93	37	73	55	14
71	29	33	62	63
97	80	14	67	71
48	10	97	98	100
44	84	17	66	89
53	40	99	58	32
94	17	89	66	10
10	32	94	92	28
63	22	26	82	19
68	86	11	20	50
65	78	90	29	94
15	72	61	61	31
92	74	68	97	10
41	15	56	15	37
43	23	40	50	66
71	85	65	55	56
28	29	84	14	69
35	15	33	21	46
34	51	76	12	22
33	28	72	70	24
11	87	96	90	43
18	98	55	74	81
55	60	25	87	15
83	38	12	19	32
52	94	46	82	78
82	73	17	75	59
33	98	62	85	96
40	86	29	27	42
18	91	57	40	18
97	35	79	73	63
71	90	47	44	16
20	83	69	57	98
76	37	48	37	67
66	76	25	80	94
49	85	88	64	39
37	55	37	73	18
37	24	33	10	90
63	99	38	32	29
11	50	42	86	84
99	56	75	93	32
10	58	54	62	63
99	68	97	48	55
75	60	55	93	19
32	36	55	13	44
22	34	22	37	92
60	36	74	23	35
40	69	34	19	14
56	44	46	34	65
59	89	38	58	20
20	25	55	23	59
91	18	10	83	12
69	59	41	42	69
74	12	12	36	82
21	63	53	78	75
63	21	67	22	82
25	65	58	42	67
36	10	41	59	99
19	98	65	52	88
24	49	30	70	27
69	36	50	28	73
42	60	47	64	46
10	46	83	14	51
34	55	56	25	61
52	47	22	27	24
40	28	49	67	56
25	25	56	48	45
70	77	63	32	97
81	42	63	30	55
87	79	18	32	77
16	37	57	21	72
57	42	39	95	78
55	37	58	90	11
24	33	49	63	54
91	24	70	66	51
75	22	29	85	65
64	20	85	17	62
55	69	13	74	50
58	98	96	20	82
42	61	64	87	34
66	53	28	29	31
62	95	50	73	89
53	25	23	45	61
82	80	53	14	78
67	62	88	89	61
22	60	12	19	36
51	63	97	96	59
29	74	57	21	50
85	54	61	66	67
11	41	72	54	52
87	20	98	51	85
32	84	85	47	58
39	24	98	77	10
58	36	97	77	20
49	11	58	52	37
12	25	82	63	41
64	88	35	56	27
35	71	37	73	71
86	56	73	40	61
57	63	98	66	34
25	49	57	93	77
55	37	77	57	78
89	52	78	59	28
84	16	66	16	56
14	21	95	53	79
53	43	20	88	89
17	97	74	98	92
94	93	19	12	98
72	88	39	98	85
96	86	81	70	28
77	56	65	76	43
19	90	42	48	44
32	13	72	66	39
38	34	13	79	74
72	98	49	50	25
22	33	11	24	42
80	31	76	19	18
94	58	21	69	66
24	76	33	11	100
25	49	74	94	74
19	65	46	75	71
73	50	53	29	79
77	100	10	80	60
98	99	53	10	25
29	66	96	19	71
16	100	91	71	25
95	76	56	75	27
20	10	52	38	91
82	59	28	82	72
71	37	87	89	56
23	89	82	47	60
68	21	57	83	46
86	48	29	78	13
78	81	56	74	100
80	20	34	25	75
30	61	68	53	59
22	39	51	60	61
49	84	79	42	87
34	57	79	13	18
70	30	37	61	72
65	11	90	90	49
88	69	43	23	63
89	62	69	60	50
21	60	75	11	95
23	91	29	73	51
40	63	32	32	22
86	98	77	42	30
17	70	73	12	81
85	50	28	81	50
84	82	94	19	35
63	94	47	39	63
14	43	83	20	13
55	42	44	15	78
84	88	62	80	27
87	97	22	77	22
77	94	13	78	94
60	37	38	28	95
29	80	47	14	59
35	68	25	70	79
58	14	33	66	22
89	46	44	54	100
38	68	45	84	98
92	36	74	14	48
57	84	56	91	32
68	22	43	89	13
51	33	54	26	37
55	80	57	65	68
73	43	50	90	50
12	55	29	87	17
52	69	98	21	97
94	62	95	45	97
62	39	56	34	49
41	29	32	33	27
11	61	22	71	28
37	30	15	92	33
26	76	42	41	11
10	94	81	12	65
31	22	43	30	71
28	93	23	72	19
19	74	44	94	68
66	55	37	31	80
22	11	83	22	64
48	78	43	85	93
23	63	11	70	79
27	93	47	66	97
92	74	99	75	59
74	25	60	84	74
93	34	83	14	83
40	36	90	49	81
30	80	89	81	84
82	34	33	70	90
66	36	53	22	95
68	69	88	68	46
37	36	100	23	93
58	62	94	20	86
97	30	57	58	93
100	55	34	96	42
27	81	58	46	14
36	88	69	55	28
39	13	52	100	24
21	54	98	90	77
90	90	78	30	49
16	35	12	73	88
18	90	78	66	13
88	56	30	60	64
69	57	72	22	28
29	97	73	44	15
91	92	55	97	15
76	31	78	66	60
48	44	88	23	99
75	63	65	94	38
55	45	26	64	98
82	72	14	95	47
83	35	63	88	80
36	14	49	49	95
58	48	65	28	43
31	81	11	18	63
41	33	24	30	15
71	36	97	82	72
35	10	68	96	58
69	94	74	44	96
92	60	15	77	61
46	85	24	32	98
28	39	81	74	65
15	55	64	42	24
20	59	71	61	99
84	73	100	51	62
57	94	22	48	77
85	91	90	57	98
42	48	65	31	54
57	42	11	20	71
84	88	85	100	95
36	91	68	20	43
62	61	27	45	50
69	32	71	83	45
44	35	34	34	70
31	19	29	35	58
78	83	22	37	73
79	48	49	23	75
85	84	30	11	66
81	41	26	99	81
80	77	69	48	99
91	22	89	57	97
64	18	56	64	73
98	100	63	78	66
85	74	82	56	32
85	89	30	65	15
13	63	26	39	51
27	33	51	77	60
69	18	13	28	56
14	26	30	42	70
22	86	77	48	38
42	81	54	42	30
83	27	39	71	34
83	85	35	69	46
72	64	48	74	25
67	48	34	46	39
45	84	52	65	71
94	72	97	74	22
70	59	97	92	31
40	37	85	85	78
48	71	69	53	73
42	29	24	31	50
35	57	64	12	24
94	43	27	16	98
77	41	99	78	86
53	14	65	26	27
49	83	51	86	46
79	34	19	79	20
88	76	18	63	97
83	10	16	40	43
53	98	21	85	79
34	85	78	91	30
93	62	55	23	17
61	91	94	73	42
38	31	77	37	91
31	87	57	20	21
35	34	41	33	95
79	57	85	42	47
37	70	41	25	63
60	45	37	81	70
71	17	72	95	73
81	23	51	81	22
82	28	51	14	93
95	74	22	51	55
69	88	49	66	12
15	20	16	44	41
66	22	43	69	63
90	96	24	45	80
13	10	17	90	33
100	36	25	59	75
24	57	33	12	14
100	17	12	92	12
29	100	27	96	10
82	79	48	57	36
80	88	25	34	58
82	13	49	96	93
34	82	68	47	77
32	34	35	86	69
53	35	42	76	12
19	36	24	46	55
32	93	89	72	91
39	19	24	88	40
38	75	39	55	26
85	17	63	76	94
98	29	78	54	32
18	64	66	49	67
23	33	95	38	84
64	22	18	86	76
29	27	17	70	67
76	71	57	11	90
56	56	42	81	80
86	44	50	34	68
92	93	96	73	43
51	39	99	40	68
55	28	92	50	94
77	78	94	33	28
25	56	21	10	49
55	51	15	45	18
14	66	51	36	57
59	46	57	87	43
31	42	58	53	16
63	91	43	17	84
56	63	29	21	19
41	30	10	85	46
85	63	13	70	50
33	27	68	83	29
83	76	30	90	32
15	97	10	50	81
31	11	46	34	27
95	35	41	84	36
48	25	77	18	29
32	91	77	48	73
58	25	67	49	66
90	50	71	15	42
39	93	42	85	49
78	78	17	83	82
45	45	13	43	19
95	84	31	81	64
10	13	52	57	84
25	51	56	43	89
53	99	12	26	22
37	53	42	89	88
49	91	24	59	45
13	83	32	96	28
96	28	63	27	68
44	66	81	99	83
51	37	31	50	59
79	66	38	99	57
50	53	22	99	53
20	65	69	90	51
49	63	84	79	48
26	79	24	96	93
61	34	18	44	74
20	59	40	27	17
19	87	100	60	75
52	19	57	45	79
74	77	81	66	10
40	54	50	69	87
35	75	87	73	63
13	82	43	22	51
50	64	93	79	10
16	40	75	66	38
62	46	36	62	50
48	53	81	14	30
18	83	100	32	33
41	18	44	11	39
41	34	13	17	25
33	99	90	100	66
71	64	59	65	90
40	100	69	71	21
15	65	68	97	25
61	13	52	25	97
69	62	54	74	52
96	82	55	48	77
25	95	51	71	56
54	32	26	57	50
13	42	70	13	78
21	59	20	29	96
87	52	44	85	49
91	88	58	98	95
83	33	68	100	15
34	16	58	71	12
72	87	82	61	29
52	18	77	26	68
93	82	25	28	21
70	33	37	94	75
10	69	99	14	57
11	77	17	56	74
49	12	38	96	37
33	23	30	74	26
55	87	10	97	78
84	37	68	72	94
47	77	92	87	75
78	62	12	11	20
25	59	17	94	90
28	80	29	93	99
93	58	63	77	20
18	69	40	100	28
19	11	66	92	18
11	86	63	52	65
75	31	45	90	74
52	49	71	71	95
11	33	57	95	64
99	74	24	21	81
23	57	96	20	80
73	71	78	84	73
54	20	27	33	18
63	50	77	26	43
62	49	17	25	84
88	56	30	78	99
18	65	41	80	10
73	84	33	54	92
70	44	55	19	65
58	44	71	92	61
93	37	84	12	35
88	50	72	71	33
49	70	67	86	81
88	94	44	31	18
77	50	38	35	21
53	81	20	44	42
93	95	77	77	54
23	38	96	27	73
20	56	64	10	88
69	84	93	34	96
71	86	35	42	55
22	67	66	46	62
36	60	26	15	49
69	56	20	71	16
29	76	19	56	52
41	27	14	75	77
30	92	19	64	11
71	38	48	53	93
15	71	100	24	69
76	76	81	81	98
23	75	26	41	36
30	99	67	93	69
13	25	22	84	72
71	43	89	23	58
81	32	74	76	69
97	29	19	95	98
89	78	45	75	83
49	61	31	13	68
20	94	18	81	70
20	59	19	29	73
97	52	38	53	86
40	66	44	50	59
13	40	21	73	31
67	94	15	83	84
68	78	91	36	99
85	45	54	57	36
17	36	65	31	22
13	59	46	64	78
84	53	82	66	82
38	34	42	34	18
82	61	85	82	40
34	52	41	24	39
97	93	92	44	18
17	87	32	60	35
37	38	35	13	29
15	21	33	11	65
75	82	95	28	93
37	90	52	39	27
55	89	73	17	37
72	24	16	12	93
15	20	35	52	31
99	87	42	34	32
82	53	88	68	12
26	57	23	37	79
61	20	33	90	62
51	33	45	36	54
10	25	89	27	71
29	94	48	94	59
61	77	88	26	16
16	74	93	51	21
22	94	23	73	55
17	54	22	89	12
21	79	15	25	30
21	89	19	50	37
25	38	37	74	27
38	14	46	29	76
30	100	99	34	80
97	16	66	77	37
61	66	23	48	98
51	30	91	48	76
74	91	62	19	28
22	10	85	63	29
66	95	72	85	50
28	21	51	13	72
59	65	93	21	58
36	65	60	53	95
91	66	72	14	71
96	48	65	55	81
74	65	62	42	38
100	28	13	21	40
96	20	81	13	50
41	10	61	16	64
71	34	15	34	36
45	36	70	51	94
40	68	57	51	33
49	99	22	67	74
76	13	43	80	97
23	63	84	94	25
97	28	91	88	60
62	48	54	16	12
95	97	10	53	59
95	48	37	61	75
33	18	46	81	34
43	64	77	88	31
41	44	10	78	100
99	87	23	26	40
98	62	66	38	71
86	94	63	77	33
97	86	46	46	22
94	99	92	22	42
82	48	62	77	25
22	79	85	84	44
90	22	25	92	26
78	74	57	51	61
59	22	82	50	22
26	66	45	55	57
63	34	42	95	49
100	23	100	92	40
54	23	63	62	94
15	52	100	30	78
85	56	79	32	52
78	71	29	14	55
30	83	15	34	74
14	10	78	39	90
65	77	70	45	77
25	97	17	20	84
74	51	41	22	10
46	26	51	24	79
19	93	60	74	64
88	55	13	28	73
94	85	30	41	71
42	13	67	67	66
84	61	80	40	23
74	58	32	35	55
86	89	59	42	36
96	88	14	26	71
15	58	31	72	79
34	46	93	63	46
95	68	47	33	23
92	88	11	90	20
54	56	100	88	43
52	66	55	99	24
79	35	66	81	49
41	40	69	53	85
88	36	12	10	33
30	54	13	66	31
23	33	54	81	20
63	20	50	75	95
52	77	24	45	41
62	22	49	65	40
76	69	88	50	55
10	83	56	26	10
58	20	95	26	60
85	82	82	80	82
58	51	26	25	16
24	91	44	12	80
22	88	79	65	23
41	64	68	78	93
85	58	96	100	92
58	55	94	92	97
80	31	75	49	27
25	29	80	55	76
44	11	81	17	98
21	44	39	21	22
44	54	14	41	97
98	54	55	75	70
21	60	62	44	12
45	70	67	22	76
55	60	75	13	94
90	10	12	36	20
40	38	74	83	72
53	87	40	30	99
21	81	46	52	65
54	59	73	32	43
59	85	71	64	50
62	58	44	14	63
58	56	25	19	14
64	57	72	87	99
62	32	66	15	54
86	20	76	44	11
74	73	84	96	54
20	20	27	67	27
48	96	12	68	16
38	81	74	21	18
74	38	94	50	38
68	11	44	88	73
19	36	30	79	72
40	92	59	93	66
38	30	59	91	32
43	55	79	81	18
27	57	56	23	39
25	34	46	81	32
76	84	36	97	76
79	50	26	28	44
10	96	16	33	83
16	76	20	75	24
17	46	83	50	62
59	95	96	25	60
72	82	46	17	85
66	54	42	58	45
91	51	36	35	14
36	78	79	97	30
17	63	51	95	69
53	22	40	90	89
87	54	16	27	66
58	25	28	32	59
81	38	14	97	44
11	89	64	45	68
90	17	80	53	98
71	50	34	43	58
24	89	33	61	37
19	63	26	10	85
60	16	27	14	66
38	68	39	42	23
87	37	14	83	88
16	93	20	10	18
46	77	64	34	17
98	64	67	91	12
60	54	50	97	97
95	45	91	72	75
92	14	50	59	84
64	97	78	17	16
55	45	91	37	34
14	58	67	14	36
39	42	67	98	76
38	88	28	14	85
77	97	66	19	16
92	77	28	31	46
24	93	91	71	80
54	60	14	46	13
71	80	42	41	63
15	46	75	22	56
39	11	52	17	64
85	92	57	73	100
34	40	90	48	67
13	43	84	83	68
54	66	77	27	33
12	87	61	28	33
93	97	30	13	33
15	64	50	60	11
59	70	42	87	100
40	51	52	94	55
46	40	26	67	99
75	50	26	87	69
93	92	48	92	85
35	27	42	96	36
100	11	56	82	78
41	41	35	65	88
76	14	66	26	21
26	54	33	41	69
25	27	16	21	29
13	51	44	34	42
41	59	46	19	70
12	65	76	47	31
66	18	30	51	48
91	65	35	64	35
26	53	59	26	37
16	90	29	49	51
29	22	17	50	82
30	87	41	42	27
100	73	24	59	98
63	51	17	15	45
55	72	96	49	45
57	39	84	53	78
77	48	62	73	98
37	24	100	59	73
48	90	55	55	41
19	54	87	91	18
16	38	46	46	29
98	61	94	81	20
27	62	49	33	59
76	24	11	60	63
11	28	11	64	35
29	27	50	97	76
17	89	34	60	93
10	16	12	72	18
69	29	43	66	97
59	73	68	19	24
45	83	67	54	34
51	56	86	48	15
43	54	69	83	63
94	29	18	85	71
83	97	24	30	74
54	30	50	66	54
37	49	29	47	92
83	47	71	31	56
29	17	29	16	79
19	27	43	29	92
63	77	21	95	17
46	18	54	93	62
40	38	42	36	40
43	22	83	93	41
35	41	46	65	90
72	91	100	45	77
53	33	19	40	76
36	78	76	74	54
25	100	22	58	31
14	24	85	82	20
30	34	85	39	28
72	95	33	89	61
51	25	40	63	40
35	67	83	93	15
94	90	83	84	49
66	18	47	49	84
75	72	50	86	60
16	87	92	60	43
77	33	75	57	38
70	75	47	53	32
78	16	100	78	40
60	31	62	63	42
100	27	44	77	68
83	42	34	70	31
76	55	79	14	43
17	97	79	40	17
53	63	29	51	41
50	47	32	57	70
93	81	29	97	88
33	47	83	15	47
65	99	36	36	66
37	42	18	34	61
53	75	70	34	69
40	58	43	90	20
29	61	75	27	40
28	30	54	55	27
46	100	78	22	98
88	53	22	95	28
87	84	86	86	49
54	72	29	80	36
36	32	41	75	42
51	15	71	86	44
76	75	67	11	43
39	51	59	95	35
71	43	88	53	65
67	36	56	94	45
71	68	88	20	25
13	80	15	20	62
82	61	93	16	51
48	15	61	36	68
41	88	10	68	53
51	53	31	78	44
37	96	68	97	37
35	40	52	78	96
76	82	30	67	11
41	60	72	97	33
37	63	68	37	15
96	18	53	22	94
94	15	60	27	31
14	19	91	52	67
61	70	82	87	46
10	77	32	68	10
52	24	21	45	80
74	25	32	23	97
38	76	91	58	26
63	88	65	87	59
58	49	90	99	45
73	82	98	21	17
56	64	52	84	19
67	36	40	87	13
28	24	52	10	95
89	68	90	73	40
27	40	59	44	26
44	50	29	28	59
99	36	55	87	10
76	77	82	68	59
48	43	100	75	65
13	95	15	14	49
74	99	44	25	55
20	24	72	35	85
95	27	54	83	75
93	77	59	27	28
25	92	53	21	86
50	100	23	43	61
70	12	75	98	49
100	77	91	88	45
44	29	25	88	82
40	71	93	80	68
55	39	83	45	79
21	15	48	58	44
27	51	50	42	13
79	94	13	37	15
83	35	45	98	34
76	87	45	25	47
69	59	87	97	94
61	76	50	84	22
35	75	60	43	50
46	87	20	47	57
35	76	36	100	97
27	22	62	52	63
56	14	56	12	28
88	65	67	28	71
36	31	70	51	82
35	21	49	26	48
28	86	87	41	41
64	47	49	31	32
52	18	82	65	82
38	10	62	53	86
78	100	98	33	91
22	11	24	70	45
58	49	40	25	28
73	12	88	95	26
53	31	35	33	24
53	39	69	75	41
21	97	20	87	50
31	52	23	57	35
95	64	100	83	98
98	67	84	43	100
37	23	25	40	50
60	85	39	55	83
32	14	34	18	93
31	11	33	12	45
85	47	58	21	31
56	37	94	16	58
13	54	65	84	95
73	36	64	22	56
79	61	82	43	12
76	63	10	55	79
25	99	42	72	100
31	70	44	17	19
93	92	37	85	23
75	19	21	51	10
16	32	58	68	28
88	35	77	17	15
99	52	18	33	18
39	32	96	87	94
86	71	27	61	26
39	84	13	21	55
33	88	27	22	79
40	85	33	97	21
99	46	74	90	16
24	74	32	13	97
54	35	15	11	66
54	73	57	82	83
86	98	41	94	59
11	67	97	75	93
38	86	20	99	61
15	73	94	65	28
16	29	51	45	63
16	19	21	92	57
18	94	88	93	48
96	18	34	49	26
42	13	35	84	69
67	77	56	35	24
32	100	90	42	36
64	18	93	42	100
40	47	85	71	37
51	20	53	39	73
35	99	58	52	67
66	80	20	76	84
87	84	53	12	68
99	38	87	54	70
100	76	40	65	29
16	46	96	78	54
14	45	98	42	52
29	11	61	54	82
53	91	91	31	18
72	41	16	25	14
90	26	53	77	52
85	26	19	61	82
63	90	34	43	66
39	21	14	18	59
30	11	27	22	11
65	56	81	100	45
90	58	17	64	91
57	33	97	67	10
11	69	25	72	10
22	50	80	69	60
85	43	50	13	87
38	13	97	72	75
67	62	24	38	18
69	81	54	36	41
55	26	76	51	37
65	22	33	49	27
11	15	13	66	62
27	53	60	44	87
99	81	89	53	58
60	80	60	38	31
48	46	12	22	56
47	86	22	70	82
34	35	64	66	91
100	11	91	51	80
56	32	30	87	61
53	51	22	65	84
41	18	89	97	34
93	25	54	18	100
39	67	51	18	28
33	40	10	68	84
93	17	96	89	61
57	59	55	59	61
33	71	38	78	86
88	60	35	73	33
11	37	26	33	50
11	13	60	80	83
99	50	30	64	35
39	44	18	37	15
27	60	62	61	77
56	42	50	98	46
26	16	53	56	24
91	45	80	48	12
100	43	65	86	83
55	54	37	40	55
33	15	40	14	44
43	17	10	97	39
54	89	38	62	99
71	80	12	22	97
