30	85	84	102	1	86	16
38	91	61	12	71	80	66
33	10	33	117	43	39	66
116	57	1	59	32	95	16
89	18	5	35	78	97	30
77	91	19	43	96	108	71
1	85	2	1	2	57	52
12	15	4	72	64	99	80
4	101	64	84	30	77	44
99	109	104	31	31	109	41
93	27	68	72	96	12	2
24	41	71	29	75	93	69
57	117	1	8	4	59	52
64	97	54	11	34	91	70
51	17	42	86	80	92	6
32	106	54	51	22	107	86
103	15	109	72	91	47	3
57	38	44	85	57	72	32
118	65	20	118	46	54	86
1	44	1	78	8	52	29
89	48	46	45	50	28	63
74	85	69	96	33	60	45
66	103	99	61	63	82	92
24	107	28	55	93	64	50
116	57	66	62	87	26	62
46	67	33	80	13	34	51
33	79	3	108	80	101	107
103	72	8	23	17	33	117
69	118	36	108	87	49	65
50	43	100	39	93	99	12
37	41	118	60	21	115	9
99	115	28	2	103	62	20
115	24	117	79	56	54	55
51	73	10	47	118	118	91
72	65	73	60	118	62	15
76	117	7	96	117	18	16
78	60	77	80	94	109	5
32	54	103	34	42	13	119
75	12	5	111	100	21	110
76	12	87	21	114	94	93
11	47	104	108	87	24	69
76	23	34	44	4	61	100
54	95	113	34	4	54	61
17	118	58	38	116	94	78
52	50	30	34	77	74	54
32	47	35	112	27	86	30
109	82	104	74	66	78	99
40	13	114	58	70	77	11
58	57	16	54	67	65	101
22	83	83	36	9	20	39
18	59	83	15	102	40	113
16	77	111	59	52	47	76
81	22	67	96	61	86	57
90	38	69	108	64	100	15
93	85	85	81	31	46	117
15	28	97	73	113	46	85
10	23	103	23	88	50	20
41	60	84	91	114	107	82
8	36	58	119	68	27	34
9	50	70	33	103	108	49
44	119	57	102	1	15	113
89	47	119	50	65	90	107
96	92	45	33	15	106	103
112	84	26	89	17	95	71
97	62	87	1	78	102	47
106	2	22	55	89	1	45
83	70	91	99	100	89	97
49	88	53	72	58	114	21
38	66	44	12	116	78	46
89	46	102	119	99	68	3
102	102	46	23	104	11	45
74	48	55	110	38	98	51
6	119	31	109	32	63	9
58	48	64	111	44	71	32
54	80	73	69	45	43	87
20	23	116	68	86	52	23
46	91	83	32	72	17	72
75	104	20	77	91	114	80
34	86	14	88	100	57	2
108	100	89	24	95	69	115
50	32	36	20	20	59	108
103	76	9	42	117	50	5
33	36	25	25	7	118	25
85	50	39	2	30	81	116
38	30	82	88	113	23	99
31	51	8	39	111	75	36
94	83	68	95	40	98	53
81	13	25	18	86	50	97
115	80	73	37	19	27	6
109	20	78	58	38	95	28
38	90	69	120	66	54	35
86	24	67	39	14	39	94
61	111	14	49	99	32	107
23	77	32	6	21	49	74
112	30	93	70	64	62	19
5	27	23	5	120	73	85
26	87	79	50	41	87	89
40	17	24	55	48	76	69
60	1	19	61	68	67	6
14	91	9	73	87	45	27
87	111	106	12	85	78	17
5	67	106	74	29	43	63
119	51	17	84	27	98	50
40	113	92	98	110	68	47
68	98	14	49	70	56	99
26	78	10	13	53	74	76
33	62	53	91	10	33	34
71	50	73	68	58	13	97
57	1	67	16	2	1	120
11	73	6	32	63	117	75
2	48	56	26	100	6	3
117	61	12	77	90	76	2
72	60	118	11	34	108	62
114	70	84	14	31	72	47
67	41	58	97	102	116	64
14	108	116	61	29	84	12
112	48	44	16	117	27	95
84	90	117	84	114	107	43
19	24	53	38	113	63	91
98	60	49	109	61	85	53
61	54	41	104	91	53	38
81	99	119	7	11	17	19
76	104	99	77	43	39	100
109	42	115	12	24	102	84
32	52	97	17	29	84	91
115	113	28	40	104	18	82
10	29	80	94	25	119	76
46	96	102	62	44	61	102
45	44	65	1	8	87	109
23	70	11	62	83	104	91
52	17	60	15	51	12	52
3	114	86	102	49	97	74
75	95	45	36	97	91	27
99	101	69	4	87	34	60
52	76	48	69	115	38	21
16	53	78	89	24	7	51
66	102	28	42	100	7	10
40	44	118	109	2	113	82
44	86	79	42	36	38	2
10	61	10	68	81	18	101
80	110	91	93	63	20	24
101	3	47	78	98	11	109
77	8	97	51	20	99	82
3	70	51	28	86	64	105
1	76	120	90	93	97	105
116	11	32	19	39	113	111
80	102	2	48	69	62	105
74	21	52	85	60	50	56
12	30	100	59	85	108	39
89	39	102	39	66	116	101
63	1	34	39	43	97	119
67	67	26	38	81	105	2
69	111	12	94	115	89	43
28	44	1	119	50	53	11
59	83	106	43	75	61	5
113	22	63	66	90	87	117
71	106	70	105	28	86	46
93	37	120	119	71	108	12
103	119	34	99	28	38	70
87	86	49	54	66	112	46
92	48	68	116	76	107	105
102	34	20	98	86	24	13
27	108	3	116	79	73	11
11	53	73	40	96	5	4
21	99	42	88	70	70	66
107	11	87	24	114	86	24
120	77	82	43	12	1	120
114	88	88	25	9	35	96
80	118	70	2	119	32	90
25	100	34	57	47	13	109
61	60	115	79	62	55	93
65	83	61	88	36	107	78
83	102	14	12	58	36	108
58	97	46	71	19	39	89
36	70	65	45	91	78	80
49	6	31	41	86	99	85
16	15	45	49	74	104	32
32	25	7	28	32	119	69
41	32	40	21	29	42	21
59	112	20	57	63	106	22
67	111	46	92	6	10	118
109	86	70	13	108	30	120
74	65	34	17	103	84	5
19	53	66	98	33	115	103
63	67	111	103	93	102	30
61	94	99	115	96	44	35
27	92	9	83	85	84	21
102	33	5	1	46	91	83
110	106	52	89	85	108	17
58	25	38	23	27	21	44
64	56	40	26	72	65	53
5	44	40	27	118	75	95
6	79	106	114	51	5	88
1	114	69	105	109	84	50
26	10	90	52	68	28	72
66	28	54	113	26	34	98
95	27	119	15	110	13	113
16	96	110	96	77	34	62
47	10	45	50	115	50	106
53	54	75	100	66	25	70
89	49	73	15	100	83	69
30	74	108	5	30	84	64
57	64	83	55	54	16	14
107	51	50	111	28	10	119
6	100	50	49	44	20	57
84	65	100	5	55	80	40
24	80	27	5	63	32	59
17	25	39	92	61	118	55
35	45	62	102	35	83	72
33	29	61	79	34	108	16
83	48	67	42	31	2	24
50	23	101	23	118	40	95
67	95	47	48	68	60	73
3	102	48	61	33	105	67
52	22	75	20	12	48	37
29	56	2	39	6	105	22
20	55	66	84	44	88	72
102	12	110	6	64	117	88
41	10	86	6	22	31	47
22	86	83	107	74	10	93
35	118	4	49	39	47	79
40	50	30	17	29	17	35
72	9	45	119	112	46	43
24	68	80	64	55	118	44
63	54	16	102	7	40	26
76	118	72	21	8	38	105
21	120	11	28	114	118	89
111	119	43	112	42	85	50
28	56	20	65	34	77	38
116	67	101	69	31	24	36
99	28	2	29	10	54	61
60	38	22	13	63	74	9
40	34	52	2	64	92	56
66	17	115	76	32	41	56
70	62	90	117	12	10	76
12	72	69	104	22	114	26
92	39	118	72	105	35	14
105	13	119	100	25	114	23
21	29	8	15	79	13	26
21	8	4	73	24	105	62
47	54	51	76	12	49	18
2	24	49	58	94	39	72
58	104	53	43	105	95	47
20	42	120	24	19	48	51
42	80	116	71	78	49	105
91	79	19	61	117	52	73
97	41	14	112	73	38	37
8	54	45	37	34	95	81
8	120	52	26	64	114	78
110	37	5	112	36	45	68
42	1	94	104	43	10	27
76	107	16	47	105	7	102
111	83	96	40	11	58	44
67	88	109	33	91	2	40
1	8	91	95	67	79	56
108	30	78	51	43	106	32
73	5	114	70	113	89	108
13	79	16	99	71	110	108
87	69	26	11	29	75	13
9	50	74	59	22	71	9
56	24	35	50	22	70	88
106	110	62	39	44	89	110
113	113	99	120	49	100	104
39	79	65	16	16	45	25
30	23	111	23	1	44	101
19	116	66	1	114	43	51
5	6	63	119	37	102	10
97	14	26	63	32	113	47
81	68	53	59	107	65	38
105	24	24	45	26	63	82
32	115	11	48	53	60	96
96	59	102	47	65	19	115
108	79	119	93	44	20	63
58	17	14	57	24	7	47
71	69	55	78	32	100	49
17	99	29	94	92	51	116
103	28	114	119	50	76	109
115	64	49	14	87	79	117
11	22	63	100	33	75	20
102	99	20	23	117	68	47
77	10	9	75	64	93	83
8	1	16	91	99	36	20
43	116	27	95	69	109	38
16	78	77	67	76	79	61
9	20	99	38	7	32	10
6	21	120	27	21	111	12
63	37	73	84	60	78	55
10	62	120	1	21	95	65
118	85	89	12	37	33	77
73	116	111	40	58	60	110
4	75	87	35	56	11	29
111	16	90	5	84	52	38
48	13	16	115	109	86	32
97	104	50	86	75	16	29
38	94	63	28	12	9	5
65	100	36	111	37	117	27
37	16	98	36	89	57	47
82	69	7	120	55	23	39
53	73	52	70	105	38	26
59	74	91	63	9	10	37
45	91	25	92	42	89	80
94	7	32	20	52	29	30
36	29	63	27	52	81	76
14	104	52	19	10	3	118
78	75	21	41	15	53	74
20	26	49	48	37	46	84
69	21	46	58	73	73	99
51	63	100	53	30	7	106
118	72	80	84	92	114	96
117	73	49	90	77	79	70
54	82	115	16	22	43	67
5	74	8	114	48	63	45
50	72	56	56	39	14	11
78	98	24	34	5	7	67
35	43	51	43	92	45	108
88	102	82	108	110	40	96
89	41	2	85	21	47	70
90	22	99	42	23	65	34
100	74	17	92	88	82	16
118	68	119	109	54	73	64
100	13	75	5	92	22	30
85	65	103	66	78	9	88
74	99	77	119	50	70	112
32	66	97	14	3	16	45
76	48	22	80	7	115	65
4	90	97	33	92	22	27
31	100	116	5	73	82	104
1	16	40	105	83	107	90
93	16	98	51	8	114	50
98	19	25	32	13	33	41
120	119	38	100	34	117	88
84	105	24	39	30	88	95
105	50	44	102	44	68	69
91	1	43	13	105	75	60
20	15	30	3	14	47	90
38	13	27	12	45	81	11
17	12	12	9	69	87	110
48	12	65	94	25	72	79
94	93	79	23	44	68	10
26	95	27	53	111	49	36
11	39	109	57	77	23	113
83	26	72	93	20	93	76
13	29	102	5	30	28	16
52	101	45	98	1	39	4
28	1	33	111	88	98	7
119	73	83	52	82	60	26
78	78	105	85	25	61	16
19	67	26	92	75	67	93
24	116	111	27	112	39	62
70	117	111	83	105	50	105
25	46	99	38	111	6	13
1	25	62	6	74	118	75
58	99	94	107	40	107	37
2	104	25	1	97	68	75
41	76	39	50	9	35	118
47	21	62	10	43	71	97
58	51	53	107	15	12	50
34	108	120	78	84	71	2
37	117	54	57	60	69	40
22	63	25	6	78	62	110
87	84	104	104	3	42	115
109	6	10	45	9	96	22
99	66	27	86	114	62	81
68	28	116	88	11	13	97
73	102	45	33	79	25	5
61	76	97	120	6	115	29
86	104	49	120	16	84	109
112	2	11	42	72	71	66
90	30	97	20	31	97	26
87	13	67	15	90	112	40
62	92	102	85	21	88	71
28	33	16	19	76	60	29
82	116	79	102	6	110	120
82	112	79	116	2	84	68
88	85	41	30	67	43	78
9	24	110	84	4	35	25
107	36	7	114	50	14	48
11	11	3	108	43	43	50
116	17	93	38	19	27	74
15	52	93	11	52	115	19
1	19	47	88	120	83	68
6	13	1	72	46	14	113
67	38	79	12	4	31	8
104	15	44	89	17	111	44
115	110	64	116	113	93	54
6	96	114	83	84	42	27
21	70	120	84	84	59	53
52	82	113	5	78	85	12
12	30	3	112	95	24	79
28	18	33	39	31	54	27
8	107	90	104	54	53	12
4	37	50	13	102	31	48
91	31	62	11	89	87	62
81	76	99	71	56	83	53
82	8	56	103	59	94	115
34	57	8	1	49	47	58
70	37	35	108	31	80	81
114	58	38	67	10	80	41
43	20	67	14	109	116	91
45	61	86	85	84	3	97
2	39	9	81	15	14	10
6	32	42	97	107	57	58
30	88	120	106	15	113	37
3	61	91	77	19	14	88
110	99	76	96	119	83	110
118	66	75	37	16	41	104
100	105	73	46	106	31	8
55	102	8	4	36	22	53
7	60	87	80	64	44	104
86	51	100	69	39	3	37
108	64	38	115	120	36	28
12	85	33	114	82	98	34
63	45	7	105	8	73	43
87	114	48	61	75	65	71
75	75	98	115	62	12	32
40	25	118	13	103	119	102
80	2	1	7	20	8	61
74	111	33	69	73	50	58
19	60	69	95	29	27	114
88	116	76	37	87	18	44
16	85	29	56	49	23	49
90	95	96	78	35	2	34
105	9	10	51	117	19	49
11	39	61	64	89	108	48
113	120	24	29	110	17	83
2	86	53	53	3	20	47
96	88	49	45	86	65	75
95	59	92	24	12	43	108
64	84	63	22	93	94	92
57	108	28	14	31	25	20
113	68	86	27	52	110	98
96	60	50	64	1	75	35
88	53	115	92	117	36	29
109	100	42	34	8	12	56
21	89	44	38	26	92	95
27	70	70	54	82	28	27
86	114	57	66	17	54	35
109	16	61	13	23	51	36
62	21	62	47	70	52	90
11	42	104	22	6	39	38
85	105	44	1	120	110	1
97	117	86	87	86	29	31
85	15	58	101	20	40	88
70	36	71	17	21	92	86
56	43	23	19	87	12	101
45	10	88	59	30	12	30
111	88	58	66	109	20	67
41	116	39	83	26	41	45
26	34	117	97	79	101	70
116	87	5	22	79	87	45
112	119	16	104	102	89	66
2	40	21	93	17	29	95
8	68	106	82	82	78	100
14	99	74	63	92	1	4
55	15	6	9	119	50	27
59	106	113	115	25	67	10
11	23	120	65	83	68	95
29	70	115	102	16	35	19
44	18	21	85	87	60	83
38	47	74	91	116	39	115
87	98	87	105	1	7	88
62	56	18	86	91	86	30
69	70	7	72	108	41	69
49	90	120	30	37	38	111
25	80	11	111	6	109	83
92	20	111	22	33	52	52
40	15	54	79	112	87	39
99	95	63	55	14	117	32
81	27	21	37	55	23	8
110	46	71	76	101	59	24
109	49	118	94	38	80	109
35	55	9	47	66	62	46
83	60	117	62	74	114	87
119	119	79	75	80	102	59
4	76	115	12	91	36	1
89	3	47	68	98	108	67
92	59	5	87	70	78	65
64	22	70	107	91	85	32
42	44	43	14	78	18	109
84	28	83	43	44	71	70
97	83	79	18	3	59	67
27	12	4	7	11	81	47
37	7	72	102	20	99	5
98	91	54	18	80	71	67
101	36	60	57	81	64	61
49	103	52	108	119	102	59
101	76	107	82	108	61	77
107	105	119	113	53	8	77
44	51	103	75	84	18	113
20	99	6	4	64	64	61
76	78	3	91	16	103	3
9	58	120	13	68	72	10
74	29	20	1	111	57	104
54	78	97	30	93	90	56
104	46	91	107	27	12	25
32	39	119	92	51	92	58
67	97	15	3	93	14	73
81	72	61	22	50	43	96
16	21	17	104	40	104	105
16	37	51	58	32	35	87
88	70	115	50	40	99	31
86	116	63	2	117	78	46
89	77	25	68	22	75	73
100	32	91	20	65	110	62
113	81	100	91	6	64	29
52	114	75	75	1	49	105
95	55	118	29	90	80	41
45	111	79	36	9	2	39
29	53	23	60	94	49	17
4	6	95	69	115	28	25
71	60	47	61	9	68	31
10	1	37	24	54	28	32
25	37	33	19	23	114	44
40	87	11	69	46	31	13
44	82	9	36	84	108	110
113	104	11	117	29	111	111
24	71	7	93	83	94	20
15	26	2	113	93	56	80
69	88	85	90	39	7	76
119	34	35	106	40	112	13
26	63	15	68	49	34	41
97	26	2	49	80	64	109
66	25	36	106	104	65	65
78	60	58	73	41	42	117
23	6	74	15	83	66	62
54	8	54	50	97	2	118
35	49	38	1	87	71	64
3	1	25	11	114	115	67
67	83	47	55	8	63	116
67	119	76	80	120	47	39
47	91	27	33	65	103	58
105	42	58	87	32	87	86
109	18	35	51	65	7	68
64	30	48	54	46	8	23
25	101	61	43	36	90	35
17	14	90	102	44	31	13
93	103	25	32	8	118	108
69	29	50	17	98	42	108
106	2	119	18	72	65	115
18	81	80	68	97	83	1
80	30	66	38	48	42	87
95	39	8	73	54	6	87
94	19	97	3	86	97	43
90	59	107	113	86	30	117
118	15	27	14	65	9	55
93	30	116	99	107	99	34
50	89	115	90	40	114	2
73	87	30	16	103	70	64
117	119	92	8	98	69	17
37	76	5	60	15	118	34
6	95	14	74	93	56	1
59	26	19	56	76	41	62
84	17	110	23	73	85	104
76	7	94	37	110	84	57
30	113	30	77	40	109	57
54	63	114	5	109	116	36
36	22	109	10	89	95	103
103	11	92	30	46	21	10
101	1	92	68	84	63	47
54	16	99	50	78	49	39
1	83	71	72	23	65	92
3	22	44	113	73	114	20
87	60	48	83	42	40	48
10	62	77	9	61	32	86
63	24	104	100	11	49	103
24	39	113	79	16	36	50
102	103	7	75	55	51	96
116	41	29	116	52	97	83
5	61	68	120	8	51	107
112	18	39	10	49	37	113
35	100	29	103	9	38	57
46	83	15	7	70	69	16
16	117	106	109	118	71	71
22	102	106	2	82	56	4
40	120	76	1	28	1	17
90	102	113	40	86	115	43
20	3	59	11	64	104	11
85	39	7	102	34	64	50
26	33	17	111	44	42	80
18	90	1	97	57	65	10
117	29	21	23	103	86	83
43	61	23	36	88	44	119
32	93	93	14	9	46	87
35	36	84	61	26	49	116
4	15	90	47	38	54	118
91	14	6	53	72	16	74
120	104	116	18	99	105	22
26	107	46	25	77	17	44
17	6	74	2	31	10	18
83	72	53	49	46	47	107
3	81	13	67	18	66	85
10	97	56	80	37	80	33
60	49	41	5	55	66	27
73	36	99	74	9	78	41
21	63	60	21	30	115	38
37	87	102	51	43	29	3
83	45	16	51	82	3	57
24	98	4	4	15	21	116
30	66	102	42	16	23	19
110	11	55	34	76	57	42
54	120	6	81	90	43	48
22	95	63	1	119	71	100
17	27	36	102	12	48	50
92	83	16	16	68	106	23
81	72	16	44	38	26	86
93	117	104	12	34	104	114
108	6	65	120	88	30	107
102	18	111	76	24	114	45
78	46	34	44	62	52	24
58	76	109	24	69	77	107
8	76	86	58	14	45	24
109	9	16	23	22	111	99
16	5	90	27	9	107	54
50	6	54	108	105	5	80
102	60	109	34	68	45	104
85	64	41	56	67	16	5
41	105	24	18	73	45	35
14	40	19	21	73	73	16
15	115	102	33	36	73	64
75	74	46	62	51	42	110
87	22	60	119	48	110	82
59	73	38	25	106	56	95
6	57	112	99	29	97	120
84	37	112	45	60	83	119
114	86	113	61	57	98	24
114	54	4	22	95	60	108
18	15	83	50	17	116	31
67	8	15	34	38	103	111
17	40	51	105	85	87	104
9	116	56	103	91	98	110
47	49	19	114	115	27	3
23	10	54	86	15	116	82
35	83	5	48	20	77	60
9	113	59	75	118	59	18
114	32	87	73	49	8	111
117	50	63	97	92	6	24
99	23	68	49	56	86	71
103	59	94	20	58	52	102
45	60	30	16	32	84	92
6	46	18	32	37	85	35
58	58	15	60	34	62	96
36	91	78	46	41	61	87
82	11	42	97	26	66	99
70	7	69	87	54	73	30
74	1	105	84	13	99	87
93	107	46	30	48	21	30
114	41	17	90	24	25	4
25	102	61	96	69	10	78
52	77	63	99	89	13	22
11	96	27	68	81	41	88
5	33	67	85	115	65	83
117	75	84	87	91	4	72
26	86	63	46	98	55	56
108	88	17	19	45	38	16
29	27	46	61	68	116	97
107	7	114	20	119	74	42
70	93	14	111	11	26	94
93	2	110	46	85	69	91
11	76	115	39	24	114	26
95	119	86	37	1	32	62
50	68	74	97	96	39	103
32	5	27	28	76	3	97
32	90	60	8	111	108	52
103	83	41	104	67	88	14
81	51	3	19	2	93	98
117	55	50	25	42	79	20
109	32	101	88	111	59	56
29	28	52	118	94	42	67
10	67	93	61	51	118	14
51	16	63	56	102	28	92
117	65	39	74	15	34	44
109	85	120	104	107	65	77
94	20	62	103	40	96	87
10	34	27	12	19	76	81
70	1	22	88	82	94	26
64	20	10	29	41	90	72
112	64	53	13	68	37	17
111	65	69	53	40	73	104
29	11	95	61	2	102	69
59	33	36	45	118	78	77
33	109	110	92	81	93	104
114	94	11	11	63	101	52
105	31	73	1	3	107	60
49	22	16	19	2	81	14
66	52	44	81	32	89	115
14	6	5	18	16	120	49
37	64	118	78	34	39	27
19	92	27	100	112	88	36
2	105	33	36	45	104	27
98	23	46	4	120	23	7
15	90	90	73	118	100	76
68	42	49	38	94	96	97
52	72	69	42	6	117	74
80	23	43	67	27	93	23
59	56	69	17	12	69	100
104	87	51	80	33	7	98
52	55	26	40	7	18	117
114	103	41	53	74	42	54
3	57	113	111	104	22	39
117	98	8	24	16	67	113
10	95	20	115	77	8	74
67	110	65	74	117	15	87
94	77	104	84	9	99	87
11	56	86	51	57	24	31
94	1	40	21	16	96	96
15	108	120	116	21	81	78
17	62	72	84	83	74	107
48	5	113	20	69	24	32
30	30	111	83	28	98	32
84	101	117	93	62	25	71
34	10	21	11	88	22	47
92	95	45	78	8	3	82
34	23	110	12	39	63	69
31	117	76	52	51	74	96
25	57	83	19	40	94	65
77	8	44	116	39	101	71
24	26	53	15	101	23	107
9	102	99	102	14	24	1
57	73	43	53	17	52	2
87	64	63	34	23	1	19
34	26	68	88	96	70	109
5	51	114	69	60	12	23
45	108	114	31	12	76	10
32	61	77	32	17	90	45
5	2	3	14	64	40	36
11	63	53	119	94	26	21
45	59	100	30	25	113	30
101	89	29	37	97	45	120
116	34	118	68	96	27	20
117	46	25	38	38	22	41
89	25	27	6	102	12	21
108	14	109	114	55	23	44
120	59	39	29	68	98	67
77	28	61	50	72	106	7
50	51	35	21	107	59	11
113	95	83	27	78	9	65
29	52	60	25	2	65	88
21	27	72	112	115	63	16
75	91	96	4	87	78	99
97	110	69	17	91	74	56
101	44	74	117	95	74	91
88	14	70	108	59	79	80
84	86	38	65	5	112	105
97	14	61	50	8	35	87
104	39	89	67	120	87	49
72	38	93	50	60	118	38
99	49	87	10	87	18	96
103	78	39	33	15	80	104
120	75	10	100	104	58	34
70	50	119	69	50	85	25
73	54	98	74	100	62	81
92	103	38	44	29	93	110
71	53	114	43	24	112	22
79	15	73	10	83	95	55
101	26	76	10	54	63	53
90	68	39	42	47	62	70
60	17	114	74	5	54	32
113	71	110	90	107	86	9
2	96	94	73	91	101	12
83	28	40	87	70	66	100
43	67	44	60	53	98	31
28	87	70	21	117	52	67
58	22	22	40	99	94	97
107	48	25	44	62	17	45
61	17	114	106	99	9	105
28	95	33	112	82	40	106
28	11	107	95	43	96	20
45	115	77	30	113	19	18
39	6	37	87	16	97	98
37	5	1	81	98	49	120
31	5	20	88	15	13	116
104	41	108	83	16	49	12
60	23	116	106	57	58	26
7	87	87	26	54	107	82
86	16	90	28	61	45	24
5	113	40	55	120	83	118
79	81	25	55	97	77	80
111	104	51	48	13	91	59
94	21	64	4	49	38	3
34	24	25	38	28	15	11
40	92	64	63	59	61	14
2	54	117	111	24	33	54
109	74	6	40	84	78	9
26	116	116	30	36	68	105
26	2	70	20	113	89	45
80	96	54	10	14	87	66
62	43	117	102	50	26	33
23	79	6	74	31	13	22
52	7	118	67	36	42	49
5	2	106	49	21	111	12
111	26	52	81	109	58	67
55	79	15	119	68	44	75
24	48	82	82	72	60	109
42	59	103	106	13	61	105
32	63	51	14	59	27	64
87	114	86	115	71	27	86
19	32	97	36	5	92	10
44	27	76	71	36	72	77
80	110	63	3	35	49	14
83	72	114	105	120	37	50
83	26	36	58	117	65	98
3	19	72	26	29	74	107
35	87	81	98	1	87	56
91	116	17	116	83	120	5
35	80	92	59	82	39	11
22	13	87	16	85	54	34
83	8	59	3	74	70	8
87	16	100	79	90	44	69
76	8	25	36	34	65	82
9	50	79	68	93	82	67
115	19	106	73	79	30	103
68	41	65	27	73	20	45
19	105	54	23	67	118	83
10	89	96	16	49	100	27
61	16	117	43	113	32	88
11	83	107	22	42	33	40
62	49	4	46	5	7	106
91	62	41	50	42	63	79
45	82	82	18	78	1	117
22	10	49	28	4	22	37
29	49	11	111	57	91	38
8	114	119	37	6	88	111
7	119	112	110	31	119	54
85	93	59	62	65	18	22
38	11	13	72	22	69	48
42	2	94	26	12	20	69
60	38	61	52	98	117	59
87	48	74	1	85	81	47
56	56	4	58	98	49	37
29	105	48	95	78	111	54
4	95	71	98	1	28	105
54	89	11	41	69	100	87
36	35	92	51	1	13	24
17	33	98	39	28	90	72
112	6	18	35	65	92	45
54	118	96	71	78	45	41
32	42	102	12	24	68	120
96	101	10	53	77	29	113
102	101	96	82	78	88	113
105	104	101	11	52	19	54
111	14	34	42	110	109	113
49	62	63	93	114	15	22
92	47	70	45	91	92	102
50	101	96	59	93	105	99
57	85	2	36	80	43	80
86	63	105	34	87	13	113
30	109	18	116	7	98	53
110	94	37	4	79	112	91
65	110	56	32	43	13	65
94	95	97	94	26	92	8
8	99	5	65	74	33	21
83	10	22	94	35	53	36
39	18	19	52	44	46	88
44	68	114	20	94	91	107
54	113	54	42	32	118	50
8	111	67	51	54	46	117
14	42	28	60	46	43	107
46	90	84	119	119	117	118
117	96	43	19	49	98	100
36	86	17	64	2	91	17
51	5	22	8	88	73	19
80	57	104	42	73	64	116
88	14	112	113	84	30	104
117	27	29	74	24	3	116
120	38	1	17	109	98	71
67	119	28	113	100	81	116
63	50	95	107	2	89	95
89	57	77	85	115	15	102
7	21	100	97	80	23	48
104	13	112	23	112	48	110
93	22	87	70	79	32	53
33	119	118	54	39	58	37
45	84	104	41	69	8	89
7	69	94	37	9	119	1
50	5	86	101	61	53	47
113	101	19	86	102	103	29
97	49	106	65	112	63	84
33	37	83	66	31	101	109
4	98	73	76	86	72	56
24	90	90	48	32	36	50
113	42	3	85	61	4	52
16	60	105	115	112	107	97
100	64	16	5	54	36	14
113	11	34	43	68	34	85
115	52	62	25	61	65	17
43	51	23	94	112	61	57
87	18	52	21	24	63	23
86	51	23	109	96	6	73
66	14	4	113	79	25	84
41	95	78	50	15	102	89
87	3	37	7	23	37	10
88	97	104	78	16	20	81
112	67	46	37	40	103	35
111	12	110	69	46	96	114
104	69	3	67	119	34	79
1	31	46	116	9	21	75
48	91	58	18	114	15	39
51	3	41	98	71	29	49
120	38	81	116	41	16	58
47	14	90	94	110	15	54
67	38	73	95	82	51	95
60	91	50	8	77	102	53
56	93	28	76	106	43	12
108	117	108	90	79	44	102
20	87	24	39	53	55	2
46	117	95	6	41	46	51
115	82	48	81	20	37	3
96	11	12	34	5	89	51
16	41	26	65	47	102	64
71	91	26	56	33	56	39
66	71	58	1	40	8	111
3	51	24	11	39	18	69
5	72	86	31	58	27	29
93	48	118	20	77	98	106
20	31	18	52	42	94	120
54	84	96	73	45	44	101
15	79	113	119	11	75	21
39	115	69	91	8	75	31
117	55	68	111	119	3	74
117	107	113	96	44	107	18
84	42	22	109	22	12	67
71	52	18	117	94	93	10
97	104	62	80	6	102	116
17	19	73	10	28	17	103
58	55	119	54	63	16	80
16	1	61	60	120	117	21
79	76	2	76	42	120	51
55	60	82	76	41	12	99
71	81	40	4	115	105	39
86	8	115	39	19	107	30
76	11	20	49	19	28	39
86	114	41	99	118	18	62
90	95	109	59	59	29	58
46	33	81	119	52	22	98
50	47	31	64	82	9	38
98	47	33	65	13	79	113
20	81	97	50	98	73	66
81	106	120	92	59	111	19
91	65	63	84	14	80	13
100	113	17	60	76	115	23
107	47	107	8	7	108	15
120	59	70	53	14	22	36
95	17	69	44	51	45	104
85	44	4	22	85	111	81
46	79	76	13	32	38	98
114	46	116	102	85	108	15
1	42	71	59	71	31	104
45	34	38	120	54	98	40
74	117	44	48	42	75	85
70	100	59	84	4	52	69
82	79	52	120	77	64	116
61	29	79	40	2	96	97
15	105	56	80	39	90	21
12	40	93	83	2	91	10
119	13	19	63	14	114	76
50	20	90	35	70	63	37
79	53	50	76	92	26	76
117	18	119	14	93	113	49
85	4	32	34	53	81	38
12	33	18	3	60	4	57
117	37	43	32	109	62	13
98	112	8	78	22	2	18
52	60	44	99	21	101	5
39	50	43	10	39	105	81
14	74	65	115	86	10	7
27	4	34	33	119	36	70
17	104	75	16	113	50	88
95	23	102	25	33	101	50
61	113	82	120	10	38	103
112	116	40	18	60	17	50
82	29	15	102	43	84	5
59	79	63	11	43	65	29
119	64	116	16	7	23	16
12	45	101	66	17	1	16
33	56	66	108	108	13	18
29	59	101	93	39	62	117
54	101	51	44	52	64	101
82	14	120	57	114	108	50
31	70	35	27	30	81	71
79	15	47	26	8	42	117
69	117	92	107	19	95	80
80	97	87	111	89	96	114
13	84	117	31	104	38	48
11	39	90	63	43	27	79
114	116	65	65	110	69	33
60	84	11	44	87	34	116
27	95	97	45	97	56	89
56	99	48	38	85	44	34
54	32	30	89	116	61	52
24	50	57	120	22	57	113
92	90	36	11	33	52	2
104	91	65	32	98	69	49
13	50	85	99	28	106	19
91	103	2	116	79	53	117
74	107	59	31	27	32	9
118	47	54	69	13	87	106
7	84	43	13	5	98	56
49	116	18	47	26	80	75
70	22	118	1	119	80	101
30	81	87	87	17	9	37
